order_id,order_date,region,category,product,quantity,sales,profit,customer_segment
ORD12599,2030-02-11,North,Electronics,Monitor,5.0,25578.17,8788.34,Home Office
ORD12600,2030-02-12,East,Electronics,Chair,1.0,24573.82,6633.8,Consumer
ORD12601,2030-02-13,South,Electronics,Chair,7.0,6336.41,4195.84,Home Office
ORD12602,2030-02-14,South,Furniture,Chair,8.0,3176.38,11224.56,Consumer
ORD12603,2030-02-15,North,Office Supplies,Printer,1.0,1082.2,8160.44,Consumer
ORD12604,2030-02-16,South,Electronics,Chair,7.0,43930.21,-3034.94,Consumer
ORD12605,2030-02-17,South,Electronics,Keyboard,4.0,40492.5,4488.36,Corporate
ORD12606,2030-02-18,East,Electronics,Keyboard,6.0,28477.5,1962.46,Consumer
ORD12607,2030-02-19,South,Electronics,Laptop,9.0,49936.42,8513.91,Consumer
ORD12608,2030-02-20,North,Electronics,Desk,5.0,47661.99,-4240.73,Consumer
ORD12609,2030-02-21,North,Electronics,Chair,8.0,32824.43,1982.3,Consumer
ORD12610,2030-02-22,East,Electronics,Keyboard,5.0,24573.82,410.7,Corporate
ORD12611,2030-02-23,North,Furniture,Keyboard,2.0,7778.1,-2599.84,Consumer
ORD12612,2030-02-24,East,Electronics,Keyboard,4.0,25876.57,1439.67,Consumer
ORD12613,2030-02-25,North,Electronics,Printer,2.0,8055.63,6437.6,Consumer
ORD12614,2030-02-26,North,Furniture,Desk,7.0,20042.87,1148.52,Consumer
ORD12615,2030-02-27,West,Furniture,Monitor,7.0,47143.88,4860.11,Consumer
ORD12616,2030-02-28,South,Electronics,Keyboard,3.0,17230.55,5077.8,Consumer
ORD12617,2030-03-01,South,Electronics,Chair,7.0,7808.81,4980.89,Consumer
ORD12618,2030-03-02,East,Furniture,Keyboard,1.0,29203.35,4002.04,Consumer
ORD12619,2030-03-03,West,Furniture,Desk,1.0,30197.74,-3011.2,Consumer
ORD12620,2030-03-04,North,Furniture,Monitor,9.0,24573.82,-1286.25,Consumer
ORD12621,2030-03-05,West,Electronics,Printer,6.0,9990.01,8601.14,Consumer
ORD12622,2030-03-06,West,Furniture,Laptop,5.0,49479.58,3540.21,Corporate
ORD12623,2030-03-07,North,Electronics,Chair,6.0,12315.4,7003.3,Home Office
ORD12624,2030-03-08,North,Electronics,Laptop,6.0,41941.96,4688.45,Corporate
ORD12625,2030-03-09,West,Electronics,Printer,1.0,23622.13,-4342.27,Consumer
ORD12626,2030-03-10,West,Office Supplies,Desk,5.0,21862.46,8535.63,Consumer
ORD12627,2030-03-11,North,Electronics,Desk,9.0,14889.13,-3906.49,Consumer
ORD12628,2030-03-12,West,Office Supplies,Printer,4.0,38736.52,11033.96,Home Office
ORD12629,2030-03-13,West,Furniture,Keyboard,3.0,44056.91,-1338.59,Consumer
ORD12630,2030-03-14,West,Furniture,Printer,1.0,13204.15,3710.9,Consumer
ORD12631,2030-03-15,South,Electronics,Chair,2.0,4935.81,-3919.0,Corporate
ORD12632,2030-03-16,South,Furniture,Monitor,3.0,7018.59,10213.85,Corporate
ORD12633,2030-03-17,North,Office Supplies,Laptop,4.0,39681.62,11658.98,Home Office
ORD12634,2030-03-18,West,Furniture,Laptop,7.0,21904.18,-2513.03,Home Office
ORD12635,2030-03-19,South,Electronics,Desk,6.0,6769.35,28.37,Home Office
ORD12636,2030-03-20,North,Furniture,Keyboard,8.0,17146.35,-4730.13,Home Office
ORD12637,2030-03-21,North,Electronics,Desk,9.0,25808.93,8378.41,Home Office
ORD12638,2030-03-22,East,Furniture,Chair,6.0,42632.17,294.89,Home Office
ORD12639,2030-03-23,West,Office Supplies,Printer,7.0,32158.81,5010.24,Consumer
ORD12640,2030-03-24,South,Office Supplies,Laptop,4.0,8966.43,-4333.29,Consumer
ORD12641,2030-03-25,South,Furniture,Chair,2.0,8103.4,7162.82,Corporate
ORD12642,2030-03-26,North,Office Supplies,Desk,9.0,20734.24,3999.87,Corporate
ORD12643,2030-03-27,North,Office Supplies,Desk,9.0,3944.6,7324.66,Home Office
ORD12644,2030-03-28,South,Electronics,Laptop,4.0,37827.74,8422.59,Corporate
ORD12645,2030-03-29,North,Electronics,Desk,3.0,20192.4,-3482.87,Home Office
ORD12646,2030-03-30,South,Electronics,Keyboard,6.0,17282.58,4827.57,Consumer
ORD12647,2030-03-31,South,Electronics,Desk,3.0,25553.59,6049.05,Consumer
ORD12648,2030-04-01,South,Electronics,Monitor,1.0,35506.05,3784.22,Consumer
ORD12649,2030-04-02,East,Furniture,Printer,4.0,28553.48,-1899.04,Consumer
ORD12650,2030-04-03,North,Electronics,Desk,1.0,40159.66,8525.15,Consumer
ORD12651,2030-04-04,South,Furniture,Monitor,2.0,31542.26,11956.79,Consumer
ORD12652,2030-04-05,South,Electronics,Chair,3.0,39440.92,11477.59,Corporate
ORD12653,2030-04-06,North,Electronics,Desk,8.0,34899.76,8218.0,Consumer
ORD12654,2030-04-07,South,Office Supplies,Keyboard,4.0,9817.52,2107.83,Consumer
ORD12655,2030-04-08,South,Electronics,Chair,4.0,2807.25,734.11,Consumer
ORD12656,2030-04-09,North,Furniture,Desk,9.0,45189.16,-3834.72,Consumer
ORD12657,2030-04-10,North,Electronics,Laptop,7.0,47293.68,2076.87,Consumer
ORD12658,2030-04-11,North,Office Supplies,Monitor,2.0,36401.23,-2347.17,Home Office
ORD12659,2030-04-12,North,Electronics,Monitor,3.0,36265.45,-676.31,Consumer
ORD12660,2030-04-13,South,Office Supplies,Laptop,4.0,13653.32,10162.08,Consumer
ORD12661,2030-04-14,South,Electronics,Printer,4.0,27213.6,11464.94,Consumer
ORD12662,2030-04-15,North,Electronics,Keyboard,8.0,49613.54,11125.5,Consumer
ORD12663,2030-04-16,North,Office Supplies,Monitor,6.0,42835.95,-1712.95,Consumer
ORD12664,2030-04-17,North,Office Supplies,Chair,3.0,15358.84,10315.2,Consumer
ORD12665,2030-04-18,South,Office Supplies,Keyboard,9.0,15192.08,-2594.41,Corporate
ORD12666,2030-04-19,North,Electronics,Monitor,8.0,24282.15,3630.22,Consumer
ORD12667,2030-04-20,North,Electronics,Printer,9.0,20349.01,5942.28,Corporate
ORD12668,2030-04-21,West,Electronics,Chair,5.0,18683.42,2861.94,Consumer
ORD12669,2030-04-22,North,Office Supplies,Keyboard,3.0,24573.82,11181.24,Corporate
ORD12670,2030-04-23,East,Electronics,Chair,4.0,772.32,664.62,Consumer
ORD12671,2030-04-24,North,Electronics,Laptop,5.0,38214.31,3965.42,Home Office
ORD12672,2030-04-25,West,Electronics,Desk,9.0,37054.64,-3717.35,Corporate
ORD12673,2030-04-26,East,Electronics,Laptop,9.0,41550.22,9487.82,Home Office
ORD12674,2030-04-27,North,Electronics,Keyboard,3.0,42104.24,2027.18,Corporate
ORD12675,2030-04-28,West,Office Supplies,Desk,7.0,28406.7,6909.05,Consumer
ORD12676,2030-04-29,North,Electronics,Laptop,6.0,39047.68,6598.18,Home Office
ORD12677,2030-04-30,South,Electronics,Desk,4.0,24721.28,6496.47,Corporate
ORD12678,2030-05-01,North,Electronics,Monitor,5.0,47586.19,3617.95,Consumer
ORD12679,2030-05-02,West,Office Supplies,Chair,2.0,9696.79,-282.18,Consumer
ORD12680,2030-05-03,South,Electronics,Desk,7.0,45797.73,5626.61,Consumer
ORD12681,2030-05-04,West,Electronics,Monitor,4.0,13074.81,11350.46,Consumer
ORD12682,2030-05-05,West,Furniture,Printer,2.0,5315.62,9177.14,Consumer
ORD12683,2030-05-06,South,Electronics,Laptop,6.0,22067.4,-3150.94,Consumer
ORD12684,2030-05-07,East,Electronics,Printer,2.0,30822.88,-4605.81,Home Office
ORD12685,2030-05-08,North,Electronics,Keyboard,2.0,11703.3,3482.51,Corporate
ORD12686,2030-05-09,North,Furniture,Monitor,7.0,27878.65,8189.1,Home Office
ORD12687,2030-05-10,West,Electronics,Printer,1.0,40433.09,336.34,Consumer
ORD12688,2030-05-11,North,Electronics,Printer,7.0,13002.83,6921.05,Corporate
ORD12689,2030-05-12,South,Office Supplies,Monitor,5.0,24573.82,10842.66,Consumer
ORD12690,2030-05-13,South,Office Supplies,Chair,1.0,17097.77,2802.74,Consumer
ORD12691,2030-05-14,North,Furniture,Desk,6.0,24573.82,-849.29,Corporate
ORD12692,2030-05-15,South,Office Supplies,Keyboard,7.0,33412.57,10601.88,Consumer
ORD12693,2030-05-16,North,Office Supplies,Keyboard,1.0,17651.04,3028.49,Consumer
ORD12694,2030-05-17,North,Office Supplies,Laptop,9.0,49725.25,1933.27,Home Office
ORD12695,2030-05-18,North,Electronics,Desk,7.0,28276.0,1007.15,Home Office
ORD12696,2030-05-19,North,Furniture,Laptop,1.0,41258.19,2191.29,Consumer
ORD12697,2030-05-20,North,Electronics,Keyboard,3.0,36311.73,6452.18,Consumer
ORD12698,2030-05-21,North,Electronics,Desk,5.0,42669.7,2373.23,Consumer
ORD12699,2030-05-22,North,Electronics,Printer,4.0,8855.29,511.81,Consumer
ORD12700,2030-05-23,South,Electronics,Chair,2.0,11283.17,7641.84,Corporate
ORD12701,2030-05-24,West,Electronics,Printer,1.0,24473.08,-1549.49,Consumer
ORD12702,2030-05-25,North,Electronics,Chair,4.0,42645.97,-1567.13,Consumer
ORD12703,2030-05-26,North,Electronics,Monitor,7.0,10040.81,6839.4,Consumer
ORD12704,2030-05-27,South,Electronics,Laptop,4.0,48559.08,9734.01,Consumer
ORD12705,2030-05-28,South,Electronics,Laptop,9.0,6554.59,-899.42,Home Office
ORD12706,2030-05-29,South,Electronics,Monitor,8.0,8918.88,-1750.88,Consumer
ORD12707,2030-05-30,West,Furniture,Desk,8.0,8528.24,6395.2,Corporate
ORD12708,2030-05-31,North,Electronics,Monitor,5.0,29383.1,5553.64,Consumer
ORD12709,2030-06-01,West,Electronics,Keyboard,1.0,45893.55,2603.29,Home Office
ORD12710,2030-06-02,East,Electronics,Monitor,9.0,12904.55,-3370.37,Consumer
ORD12711,2030-06-03,South,Office Supplies,Chair,2.0,27741.24,-3439.65,Corporate
ORD12712,2030-06-04,East,Office Supplies,Keyboard,6.0,8953.47,8214.81,Consumer
ORD12713,2030-06-05,South,Electronics,Monitor,5.0,31630.62,2680.07,Home Office
ORD12714,2030-06-06,North,Furniture,Laptop,8.0,6337.67,9585.44,Corporate
ORD12715,2030-06-07,North,Office Supplies,Printer,3.0,24667.28,4770.47,Consumer
ORD12716,2030-06-08,West,Electronics,Chair,6.0,32828.05,5518.55,Home Office
ORD12717,2030-06-09,North,Furniture,Chair,6.0,24573.82,10881.31,Home Office
ORD12718,2030-06-10,East,Furniture,Desk,3.0,7172.02,-2201.53,Consumer
ORD12719,2030-06-11,North,Electronics,Printer,7.0,8236.39,4231.41,Corporate
ORD12720,2030-06-12,West,Furniture,Chair,4.0,33635.27,-4011.64,Corporate
ORD12721,2030-06-13,North,Office Supplies,Monitor,5.0,40483.68,1101.73,Consumer
ORD12722,2030-06-14,North,Office Supplies,Chair,9.0,45422.11,-2482.33,Consumer
ORD12723,2030-06-15,North,Electronics,Chair,6.0,40717.85,-1806.79,Corporate
ORD12724,2030-06-16,North,Electronics,Chair,4.0,48701.41,10891.51,Home Office
ORD12725,2030-06-17,East,Furniture,Desk,8.0,20530.94,5381.6,Corporate
ORD12726,2030-06-18,North,Electronics,Chair,9.0,16692.05,10166.69,Consumer
ORD12727,2030-06-19,North,Electronics,Chair,5.0,1603.57,2539.84,Consumer
ORD12728,2030-06-20,East,Electronics,Desk,2.0,22604.81,5159.94,Home Office
ORD12729,2030-06-21,East,Furniture,Keyboard,6.0,24573.82,-4454.39,Corporate
ORD12730,2030-06-22,North,Furniture,Printer,8.0,40807.35,2981.54,Home Office
ORD12731,2030-06-23,North,Electronics,Keyboard,5.0,13519.28,4588.96,Consumer
ORD12732,2030-06-24,West,Electronics,Laptop,1.0,25776.85,-4714.78,Home Office
ORD12733,2030-06-25,North,Electronics,Desk,8.0,33168.08,8421.32,Corporate
ORD12734,2030-06-26,South,Electronics,Desk,9.0,27669.82,22.19,Consumer
ORD12735,2030-06-27,South,Office Supplies,Chair,1.0,13846.23,2692.28,Consumer
ORD12736,2030-06-28,West,Electronics,Chair,8.0,39854.87,4105.71,Consumer
ORD12737,2030-06-29,East,Office Supplies,Laptop,2.0,8833.38,11867.35,Consumer
ORD12738,2030-06-30,North,Furniture,Chair,4.0,45268.0,-3313.87,Consumer
ORD12739,2030-07-01,East,Electronics,Monitor,2.0,47639.32,4439.75,Consumer
ORD12740,2030-07-02,East,Electronics,Chair,2.0,18405.55,4020.1,Corporate
ORD12741,2030-07-03,West,Electronics,Chair,3.0,18933.85,-3828.54,Consumer
ORD12742,2030-07-04,East,Electronics,Monitor,8.0,37215.26,5776.95,Consumer
ORD12743,2030-07-05,East,Electronics,Laptop,4.0,24573.82,-123.47,Home Office
ORD12744,2030-07-06,South,Electronics,Monitor,7.0,1624.79,-3235.94,Home Office
ORD12745,2030-07-07,North,Electronics,Desk,3.0,46009.86,-1963.09,Home Office
ORD12746,2030-07-08,North,Electronics,Monitor,3.0,21651.37,9001.25,Consumer
ORD12747,2030-07-09,South,Electronics,Printer,2.0,10334.06,-3229.88,Home Office
ORD12748,2030-07-10,South,Furniture,Desk,6.0,27872.07,2937.77,Home Office
ORD12749,2030-07-11,South,Electronics,Chair,6.0,11101.53,-1680.36,Corporate
ORD12750,2030-07-12,South,Furniture,Desk,1.0,10459.9,-2240.56,Consumer
ORD12751,2030-07-13,West,Electronics,Laptop,7.0,27377.42,-1502.9,Consumer
ORD12752,2030-07-14,North,Electronics,Laptop,4.0,19673.91,3377.31,Consumer
ORD12753,2030-07-15,North,Office Supplies,Monitor,3.0,28735.07,-957.6,Consumer
ORD12754,2030-07-16,North,Furniture,Desk,8.0,49841.91,-3355.54,Consumer
ORD12755,2030-07-17,South,Furniture,Chair,2.0,42979.1,8623.81,Home Office
ORD12756,2030-07-18,South,Office Supplies,Laptop,9.0,582.01,4176.96,Corporate
ORD12757,2030-07-19,East,Electronics,Keyboard,8.0,2717.67,-2333.49,Consumer
ORD12758,2030-07-20,North,Furniture,Chair,8.0,30581.96,3014.31,Consumer
ORD12759,2030-07-21,West,Electronics,Keyboard,3.0,31387.55,-3837.84,Consumer
ORD12760,2030-07-22,South,Office Supplies,Printer,4.0,43933.9,4867.31,Corporate
ORD12761,2030-07-23,West,Furniture,Keyboard,2.0,31527.05,785.18,Consumer
ORD12762,2030-07-24,South,Electronics,Laptop,2.0,11540.18,-3240.01,Consumer
ORD12763,2030-07-25,North,Furniture,Monitor,4.0,23532.11,-1878.05,Consumer
ORD12764,2030-07-26,North,Electronics,Printer,6.0,40487.47,876.95,Consumer
ORD12765,2030-07-27,North,Electronics,Desk,5.0,46156.68,8708.93,Consumer
ORD12766,2030-07-28,South,Office Supplies,Chair,1.0,11998.37,-2046.15,Consumer
ORD12767,2030-07-29,South,Electronics,Laptop,1.0,24573.82,-3135.71,Consumer
ORD12768,2030-07-30,South,Electronics,Printer,6.0,8114.59,3770.96,Corporate
ORD12769,2030-07-31,South,Electronics,Printer,3.0,24950.59,4497.85,Consumer
ORD12770,2030-08-01,North,Electronics,Laptop,3.0,4687.68,-3465.9,Consumer
ORD12771,2030-08-02,West,Electronics,Desk,7.0,47098.06,-163.76,Corporate
ORD12772,2030-08-03,West,Electronics,Desk,1.0,31975.21,-533.01,Consumer
ORD12773,2030-08-04,East,Office Supplies,Monitor,1.0,42739.99,-1834.23,Consumer
ORD12774,2030-08-05,South,Furniture,Keyboard,3.0,49915.1,365.85,Home Office
ORD12775,2030-08-06,South,Electronics,Desk,8.0,9296.77,-4369.16,Consumer
ORD12776,2030-08-07,North,Office Supplies,Monitor,1.0,34768.34,6076.35,Consumer
ORD12777,2030-08-08,North,Furniture,Keyboard,4.0,44371.92,11804.28,Consumer
ORD12778,2030-08-09,West,Furniture,Printer,9.0,28881.72,5778.8,Consumer
ORD12779,2030-08-10,South,Electronics,Laptop,4.0,32056.88,1138.3,Consumer
ORD12780,2030-08-11,East,Office Supplies,Desk,8.0,20502.02,6354.48,Corporate
ORD12781,2030-08-12,South,Electronics,Monitor,7.0,33803.09,4715.77,Home Office
ORD12782,2030-08-13,North,Electronics,Printer,3.0,19899.78,9394.88,Corporate
ORD12783,2030-08-14,South,Furniture,Desk,7.0,23935.66,5571.87,Consumer
ORD12784,2030-08-15,North,Electronics,Chair,7.0,5325.0,5779.3,Home Office
ORD12785,2030-08-16,North,Furniture,Printer,3.0,588.86,-1231.71,Corporate
ORD12786,2030-08-17,East,Office Supplies,Desk,2.0,2946.53,2065.66,Consumer
ORD12787,2030-08-18,South,Electronics,Printer,9.0,9787.58,855.07,Home Office
ORD12788,2030-08-19,West,Electronics,Laptop,1.0,22938.87,-4805.77,Consumer
ORD12789,2030-08-20,South,Electronics,Laptop,7.0,1245.5,325.77,Consumer
ORD12790,2030-08-21,North,Furniture,Laptop,4.0,7965.64,3263.06,Corporate
ORD12791,2030-08-22,South,Office Supplies,Keyboard,2.0,39115.94,5197.43,Home Office
ORD12792,2030-08-23,South,Electronics,Chair,2.0,38155.89,10887.67,Consumer
ORD12793,2030-08-24,West,Office Supplies,Laptop,8.0,39528.57,-935.07,Consumer
ORD12794,2030-08-25,South,Electronics,Chair,7.0,46092.74,-2408.71,Consumer
ORD12795,2030-08-26,West,Electronics,Laptop,7.0,6129.74,9780.58,Consumer
ORD12796,2030-08-27,North,Office Supplies,Keyboard,5.0,8324.37,11011.41,Home Office
ORD12797,2030-08-28,West,Electronics,Printer,8.0,16810.97,3295.22,Consumer
ORD12798,2030-08-29,East,Furniture,Desk,2.0,45774.03,-3041.32,Home Office
ORD12799,2030-08-30,South,Office Supplies,Desk,2.0,38818.79,3251.6,Home Office
ORD12800,2030-08-31,North,Office Supplies,Laptop,5.0,16341.24,-3139.46,Consumer
ORD12801,2030-09-01,North,Electronics,Desk,1.0,4564.26,10014.15,Consumer
ORD12802,2030-09-02,East,Electronics,Laptop,6.0,30895.73,7038.55,Consumer
ORD12803,2030-09-03,South,Furniture,Laptop,4.0,12989.59,-900.67,Consumer
ORD12804,2030-09-04,South,Office Supplies,Monitor,6.0,24573.82,10073.74,Consumer
ORD12805,2030-09-05,North,Electronics,Monitor,7.0,47101.81,5844.33,Consumer
ORD12806,2030-09-06,West,Office Supplies,Monitor,3.0,28716.34,11205.48,Corporate
ORD12807,2030-09-07,North,Furniture,Chair,8.0,46206.95,11668.16,Consumer
ORD12808,2030-09-08,South,Office Supplies,Monitor,7.0,19773.33,-4944.21,Consumer
ORD12809,2030-09-09,North,Electronics,Laptop,1.0,31740.9,-2956.36,Consumer
ORD12810,2030-09-10,North,Office Supplies,Keyboard,6.0,44715.72,4297.68,Consumer
ORD12811,2030-09-11,South,Office Supplies,Keyboard,7.0,29481.77,11249.5,Consumer
ORD12812,2030-09-12,North,Electronics,Printer,4.0,30821.95,11901.97,Consumer
ORD12813,2030-09-13,South,Electronics,Monitor,2.0,35872.14,4645.93,Consumer
ORD12814,2030-09-14,South,Electronics,Keyboard,9.0,44128.97,-2045.37,Consumer
ORD12815,2030-09-15,South,Office Supplies,Monitor,7.0,4591.37,-2228.15,Consumer
ORD12816,2030-09-16,West,Electronics,Printer,1.0,16975.6,7985.58,Consumer
ORD12817,2030-09-17,East,Office Supplies,Keyboard,8.0,20004.7,5062.94,Home Office
ORD12818,2030-09-18,South,Office Supplies,Laptop,3.0,45503.54,4329.16,Consumer
ORD12819,2030-09-19,South,Furniture,Chair,4.0,47809.19,2918.0,Corporate
ORD12820,2030-09-20,East,Furniture,Monitor,5.0,6194.95,7327.29,Home Office
ORD12821,2030-09-21,North,Electronics,Keyboard,1.0,6131.56,9586.92,Corporate
ORD12822,2030-09-22,South,Electronics,Keyboard,6.0,46756.12,150.29,Home Office
ORD12823,2030-09-23,West,Furniture,Printer,6.0,14929.44,-1244.4,Home Office
ORD12824,2030-09-24,North,Electronics,Laptop,2.0,12242.36,6393.39,Home Office
ORD12825,2030-09-25,North,Electronics,Desk,6.0,1974.02,10550.45,Consumer
ORD12826,2030-09-26,South,Furniture,Keyboard,8.0,13924.68,918.68,Corporate
ORD12827,2030-09-27,South,Furniture,Chair,6.0,34737.62,-368.38,Consumer
ORD12828,2030-09-28,North,Electronics,Printer,4.0,21416.6,-1156.05,Consumer
ORD12829,2030-09-29,North,Electronics,Keyboard,4.0,25940.14,-673.65,Consumer
ORD12830,2030-09-30,West,Furniture,Keyboard,9.0,45881.32,-2706.13,Consumer
ORD12831,2030-10-01,East,Furniture,Printer,6.0,5911.55,5145.23,Consumer
ORD12832,2030-10-02,South,Electronics,Printer,8.0,3747.79,-225.96,Consumer
ORD12833,2030-10-03,East,Electronics,Monitor,8.0,42626.15,5454.05,Home Office
ORD12834,2030-10-04,West,Electronics,Keyboard,7.0,38787.82,-3588.45,Consumer
ORD12835,2030-10-05,North,Electronics,Desk,3.0,13333.96,-3037.23,Consumer
ORD12836,2030-10-06,South,Electronics,Chair,1.0,16346.86,4114.41,Consumer
ORD12837,2030-10-07,East,Office Supplies,Laptop,5.0,15651.84,3696.03,Home Office
ORD12838,2030-10-08,North,Furniture,Laptop,2.0,32460.88,-384.33,Corporate
ORD12839,2030-10-09,North,Electronics,Desk,2.0,3248.33,9061.22,Consumer
ORD12840,2030-10-10,North,Furniture,Printer,7.0,24572.2,-1820.2,Corporate
ORD12841,2030-10-11,East,Electronics,Printer,3.0,6866.87,1131.24,Consumer
ORD12842,2030-10-12,South,Electronics,Printer,8.0,41022.98,4443.7,Home Office
ORD12843,2030-10-13,East,Electronics,Keyboard,9.0,19157.02,9742.59,Consumer
ORD12844,2030-10-14,North,Furniture,Printer,8.0,26473.1,2115.37,Consumer
ORD12845,2030-10-15,South,Electronics,Printer,6.0,1660.02,1776.22,Consumer
ORD12846,2030-10-16,West,Furniture,Keyboard,5.0,3101.56,4852.14,Corporate
ORD12847,2030-10-17,North,Electronics,Keyboard,3.0,33817.73,383.82,Consumer
ORD12848,2030-10-18,North,Office Supplies,Desk,3.0,38385.17,7055.95,Consumer
ORD12849,2030-10-19,South,Electronics,Monitor,7.0,35559.77,-772.17,Consumer
ORD12850,2030-10-20,South,Electronics,Keyboard,5.0,36903.53,8994.33,Consumer
ORD12851,2030-10-21,North,Office Supplies,Chair,6.0,5410.07,-369.99,Home Office
ORD12852,2030-10-22,West,Electronics,Printer,6.0,34733.85,11875.92,Consumer
ORD12853,2030-10-23,North,Electronics,Monitor,9.0,9251.03,379.86,Consumer
ORD12854,2030-10-24,East,Office Supplies,Laptop,1.0,5081.17,9940.04,Home Office
ORD12855,2030-10-25,North,Electronics,Desk,8.0,37906.61,1755.05,Corporate
ORD12856,2030-10-26,West,Furniture,Monitor,5.0,44492.42,-817.07,Consumer
ORD12857,2030-10-27,East,Office Supplies,Keyboard,6.0,35892.15,-1155.22,Consumer
ORD12858,2030-10-28,South,Furniture,Printer,6.0,40317.56,9453.25,Consumer
ORD12859,2030-10-29,South,Furniture,Printer,1.0,49556.19,248.8,Home Office
ORD12860,2030-10-30,East,Office Supplies,Printer,3.0,6910.84,755.57,Corporate
ORD12861,2030-10-31,North,Electronics,Monitor,6.0,24573.82,-1651.12,Consumer
ORD12862,2030-11-01,South,Office Supplies,Printer,9.0,30139.65,11342.52,Home Office
ORD12863,2030-11-02,North,Electronics,Keyboard,6.0,40700.01,-839.35,Consumer
ORD12864,2030-11-03,South,Electronics,Monitor,6.0,32578.43,-793.46,Consumer
ORD12865,2030-11-04,East,Electronics,Printer,1.0,28587.88,11046.26,Consumer
ORD12866,2030-11-05,East,Office Supplies,Laptop,9.0,35240.23,10315.28,Consumer
ORD12867,2030-11-06,South,Electronics,Laptop,4.0,16148.88,-768.51,Corporate
ORD12868,2030-11-07,North,Electronics,Chair,2.0,46228.72,9700.33,Consumer
ORD12869,2030-11-08,North,Furniture,Printer,1.0,5941.57,-753.01,Consumer
ORD12870,2030-11-09,North,Furniture,Printer,3.0,16037.95,-3564.11,Home Office
ORD12871,2030-11-10,West,Electronics,Monitor,3.0,1751.89,8946.14,Consumer
ORD12872,2030-11-11,West,Electronics,Monitor,5.0,13711.89,8116.49,Consumer
ORD12873,2030-11-12,South,Electronics,Printer,1.0,24573.82,9.34,Corporate
ORD12874,2030-11-13,South,Furniture,Chair,7.0,2671.62,-3467.64,Consumer
ORD12875,2030-11-14,South,Furniture,Printer,1.0,24690.35,-1490.54,Home Office
ORD12876,2030-11-15,South,Electronics,Keyboard,4.0,23538.07,8107.96,Consumer
ORD12877,2030-11-16,South,Electronics,Monitor,6.0,4071.72,11400.71,Consumer
ORD12878,2030-11-17,West,Electronics,Printer,1.0,13240.16,-596.96,Consumer
ORD12879,2030-11-18,North,Electronics,Monitor,7.0,47675.44,8910.4,Corporate
ORD12880,2030-11-19,South,Electronics,Printer,7.0,5714.68,-1125.14,Corporate
ORD12881,2030-11-20,South,Electronics,Desk,3.0,15389.93,6553.21,Consumer
ORD12882,2030-11-21,North,Electronics,Monitor,4.0,1985.95,-3578.57,Consumer
ORD12883,2030-11-22,South,Electronics,Chair,6.0,7614.58,4950.03,Home Office
ORD12884,2030-11-23,North,Electronics,Desk,7.0,35029.98,-423.77,Consumer
ORD12885,2030-11-24,North,Electronics,Keyboard,4.0,18462.48,10739.38,Consumer
ORD12886,2030-11-25,West,Electronics,Printer,9.0,22713.41,-74.23,Consumer
ORD12887,2030-11-26,East,Electronics,Keyboard,9.0,8017.52,1773.49,Consumer
ORD12888,2030-11-27,East,Electronics,Monitor,9.0,34170.58,9291.54,Consumer
ORD12889,2030-11-28,South,Office Supplies,Desk,6.0,37625.78,2450.67,Consumer
ORD12890,2030-11-29,East,Electronics,Keyboard,2.0,9219.38,-946.99,Corporate
ORD12891,2030-11-30,North,Furniture,Chair,2.0,2440.67,4308.25,Consumer
ORD12892,2030-12-01,South,Electronics,Monitor,4.0,4230.87,9279.85,Consumer
ORD12893,2030-12-02,North,Office Supplies,Desk,9.0,32920.88,2364.02,Corporate
ORD12894,2030-12-03,North,Electronics,Keyboard,3.0,6948.43,-2740.9,Home Office
ORD12895,2030-12-04,West,Office Supplies,Desk,6.0,24797.16,1512.48,Consumer
ORD12896,2030-12-05,West,Electronics,Desk,2.0,24573.82,11226.08,Consumer
ORD12897,2030-12-06,South,Electronics,Keyboard,1.0,8673.37,-3775.63,Consumer
ORD12898,2030-12-07,South,Electronics,Laptop,5.0,417.15,1943.57,Consumer
ORD12899,2030-12-08,East,Electronics,Printer,8.0,16177.05,6016.49,Consumer
ORD12900,2030-12-09,South,Furniture,Monitor,2.0,4671.9,-3665.2,Home Office
ORD12901,2030-12-10,North,Furniture,Monitor,9.0,19819.27,864.19,Consumer
ORD12902,2030-12-11,South,Electronics,Monitor,8.0,29969.66,10989.83,Home Office
ORD12903,2030-12-12,North,Electronics,Desk,3.0,18503.09,-4479.19,Corporate
ORD12904,2030-12-13,South,Office Supplies,Keyboard,1.0,35313.07,7779.61,Consumer
ORD12905,2030-12-14,North,Furniture,Printer,4.0,37124.3,9303.37,Consumer
ORD12906,2030-12-15,South,Furniture,Chair,8.0,34891.0,-289.97,Home Office
ORD12907,2030-12-16,South,Electronics,Monitor,3.0,46848.34,-1349.86,Consumer
ORD12908,2030-12-17,South,Electronics,Keyboard,2.0,12017.25,10551.96,Corporate
ORD12909,2030-12-18,West,Electronics,Printer,7.0,9634.93,7988.03,Consumer
ORD12910,2030-12-19,West,Office Supplies,Printer,4.0,30563.63,-3072.53,Home Office
ORD12911,2030-12-20,North,Electronics,Laptop,6.0,29824.88,-1392.65,Consumer
ORD12912,2030-12-21,North,Furniture,Keyboard,5.0,25602.9,5563.04,Home Office
ORD12913,2030-12-22,North,Furniture,Monitor,2.0,416.79,2130.09,Consumer
